Aqi_val,created
72,2020-06-08T02:09:11.770Z
72,2020-06-08T03:01:11.800Z
72,2020-06-08T04:01:11.793Z
75,2020-06-08T05:01:11.828Z
90,2020-06-08T06:01:11.850Z
78,2020-06-08T07:01:11.901Z
85,2020-06-08T08:01:11.933Z
90,2020-06-08T09:01:12.023Z
84,2020-06-08T10:01:12.003Z
94,2020-06-08T11:01:12.051Z
89,2020-06-08T12:01:12.030Z
86,2020-06-08T13:01:12.103Z
83,2020-06-08T14:01:12.152Z
85,2020-06-08T15:01:12.135Z
97,2020-06-08T17:59:22.071Z
91,2020-06-08T18:01:22.057Z
91,2020-06-08T19:01:22.110Z
89,2020-06-08T20:01:22.138Z
84,2020-06-08T21:01:22.173Z
81,2020-06-08T22:01:22.196Z
93,2020-06-08T23:01:23.074Z
96,2020-06-09T00:01:22.262Z
76,2020-06-09T01:01:22.315Z
78,2020-06-09T02:01:27.095Z
73,2020-06-09T03:01:22.377Z
74,2020-06-09T04:01:22.420Z
79,2020-06-09T05:01:22.414Z
86,2020-06-09T06:01:22.444Z
84,2020-06-09T07:01:22.513Z
80,2020-06-09T08:01:22.558Z
77,2020-06-09T09:01:22.582Z
75,2020-06-09T10:01:22.583Z
78,2020-06-09T11:01:22.612Z
85,2020-06-09T12:01:22.697Z
84,2020-06-09T13:01:22.714Z
86,2020-06-09T14:01:22.711Z
83,2020-06-09T15:01:22.742Z
83,2020-06-09T16:01:22.808Z
88,2020-06-09T17:01:22.849Z
92,2020-06-09T18:01:22.848Z
96,2020-06-09T19:01:22.913Z
76,2020-06-09T21:05:19.934Z
73,2020-06-09T22:01:20.025Z
68,2020-06-09T23:01:20.047Z
66,2020-06-10T00:01:20.074Z
67,2020-06-10T01:01:20.072Z
62,2020-06-10T02:01:20.099Z
57,2020-06-10T03:58:18.448Z
62,2020-06-10T04:01:54.127Z
63,2020-06-10T05:00:06.024Z
74,2020-06-10T06:00:06.092Z
68,2020-06-10T07:01:36.999Z
73,2020-06-10T08:01:37.027Z
79,2020-06-10T09:01:37.088Z
78,2020-06-10T10:01:37.138Z
68,2020-06-10T11:01:37.134Z
72,2020-06-10T12:01:37.194Z
76,2020-06-10T13:00:56.585Z
82,2020-06-10T14:00:56.616Z
78,2020-06-10T15:00:56.825Z
81,2020-06-10T16:00:56.769Z
88,2020-06-10T17:00:56.731Z
80,2020-06-10T18:00:56.771Z
70,2020-06-10T19:00:56.806Z
73,2020-06-10T20:00:13.312Z
63,2020-06-10T21:00:13.393Z
64,2020-06-10T22:00:13.378Z
59,2020-06-10T23:00:13.461Z
53,2020-06-11T00:00:25.636Z
57,2020-06-11T01:00:25.625Z
53,2020-06-11T02:00:25.701Z
54,2020-06-11T03:00:31.805Z
55,2020-06-11T04:00:31.851Z
56,2020-06-11T05:00:32.310Z
61,2020-06-11T06:00:31.873Z
63,2020-06-11T07:00:05.874Z
80,2020-06-11T08:00:05.880Z
91,2020-06-11T09:00:06.026Z
85,2020-06-11T10:00:05.955Z
66,2020-06-11T11:00:06.016Z
75,2020-06-11T12:00:06.023Z
104,2020-06-11T13:00:06.073Z
96,2020-06-11T14:00:06.128Z
97,2020-06-11T15:00:48.073Z
96,2020-06-11T16:00:48.143Z
97,2020-06-11T17:00:48.183Z
85,2020-06-11T18:00:48.219Z
91,2020-06-11T19:00:48.180Z
90,2020-06-11T20:00:48.217Z
100,2020-06-11T21:01:22.593Z
66,2020-06-11T22:01:22.629Z
62,2020-06-11T23:01:19.154Z
62,2020-06-12T00:01:37.938Z
60,2020-06-12T01:01:37.966Z
62,2020-06-12T02:01:38.024Z
62,2020-06-12T03:01:38.481Z
55,2020-06-12T04:01:38.045Z
56,2020-06-12T05:01:38.115Z
59,2020-06-12T06:01:38.107Z
63,2020-06-12T07:01:38.147Z
64,2020-06-12T08:01:38.199Z
64,2020-06-12T09:01:38.190Z
72,2020-06-12T10:01:38.235Z
79,2020-06-12T11:01:38.294Z
84,2020-06-12T12:01:38.333Z
71,2020-06-12T13:01:38.325Z
73,2020-06-12T14:01:38.368Z
85,2020-06-12T15:01:38.428Z
75,2020-06-12T16:01:38.471Z
84,2020-06-12T17:01:38.510Z
81,2020-06-12T18:01:38.499Z
82,2020-06-12T19:01:38.535Z
81,2020-06-12T20:01:38.576Z
75,2020-06-12T21:01:38.613Z
75,2020-06-12T22:01:38.647Z
66,2020-06-12T23:01:38.697Z
64,2020-06-13T00:01:38.751Z
68,2020-06-13T01:01:38.734Z
62,2020-06-13T02:01:39.236Z
61,2020-06-13T03:01:38.929Z
61,2020-06-13T04:01:38.841Z
96,2020-06-13T05:01:38.913Z
86,2020-06-13T06:01:38.888Z
73,2020-06-13T07:01:38.925Z
79,2020-06-13T08:01:06.122Z
87,2020-06-13T09:01:06.122Z
83,2020-06-13T10:01:06.172Z
88,2020-06-13T11:01:06.228Z
84,2020-06-13T12:01:06.239Z
82,2020-06-13T13:01:06.281Z
82,2020-06-13T14:01:06.286Z
82,2020-06-13T15:01:06.327Z
84,2020-06-13T16:01:06.379Z
87,2020-06-13T17:01:06.403Z
85,2020-06-13T18:00:20.306Z
74,2020-06-13T19:00:20.361Z
72,2020-06-13T20:00:20.420Z
75,2020-06-13T21:00:20.894Z
70,2020-06-13T22:00:20.450Z
67,2020-06-13T23:00:20.500Z
65,2020-06-14T00:00:20.512Z
62,2020-06-14T01:00:20.580Z
61,2020-06-14T02:00:20.594Z
59,2020-06-14T03:00:20.644Z
64,2020-06-14T04:00:20.688Z
61,2020-06-14T05:00:20.722Z
72,2020-06-14T06:00:20.729Z
96,2020-06-14T07:00:20.742Z
80,2020-06-14T08:00:20.816Z
67,2020-06-14T09:00:20.831Z
64,2020-06-14T10:00:20.905Z
63,2020-06-14T11:00:20.879Z
72,2020-06-14T12:00:20.902Z
79,2020-06-14T13:24:33.362Z
72,2020-06-14T14:00:33.373Z
71,2020-06-14T15:00:36.811Z
74,2020-06-14T16:00:36.845Z
73,2020-06-14T17:00:36.909Z
83,2020-06-14T18:23:09.261Z
76,2020-06-14T19:01:09.291Z
74,2020-06-14T20:01:09.450Z
76,2020-06-14T21:01:09.338Z
73,2020-06-14T22:01:09.415Z
62,2020-06-14T23:01:09.409Z
65,2020-06-15T00:01:09.477Z
66,2020-06-15T01:01:09.525Z
63,2020-06-15T02:01:09.539Z
64,2020-06-15T03:01:10.017Z
64,2020-06-15T04:01:09.561Z
66,2020-06-15T05:01:09.621Z
74,2020-06-15T06:01:09.653Z
76,2020-06-15T07:01:09.686Z
77,2020-06-15T08:01:09.704Z
76,2020-06-15T09:01:09.721Z
78,2020-06-15T10:01:09.790Z
75,2020-06-15T11:01:09.793Z
70,2020-06-15T12:01:09.839Z
74,2020-06-15T13:01:09.899Z
89,2020-06-15T14:01:09.924Z
91,2020-06-15T15:01:09.949Z
95,2020-06-15T16:01:09.988Z
90,2020-06-15T17:01:10.061Z
83,2020-06-15T19:20:59.424Z
81,2020-06-15T20:00:59.424Z
81,2020-06-15T21:00:59.444Z
74,2020-06-15T22:00:59.474Z
66,2020-06-15T23:00:27.707Z
66,2020-06-16T00:00:34.818Z
65,2020-06-16T01:00:34.842Z
64,2020-06-16T02:00:34.928Z
63,2020-06-16T03:00:34.930Z
63,2020-06-16T04:00:34.977Z
64,2020-06-16T05:00:34.967Z
74,2020-06-16T06:00:35.441Z
76,2020-06-16T07:00:35.030Z
78,2020-06-16T08:00:35.085Z
78,2020-06-16T09:00:35.121Z
71,2020-06-16T10:00:35.144Z
78,2020-06-16T11:16:37.136Z
87,2020-06-16T17:50:51.933Z
89,2020-06-16T18:00:51.980Z
93,2020-06-16T19:00:52.002Z
95,2020-06-16T20:01:09.478Z
74,2020-06-16T21:01:09.540Z
74,2020-06-16T22:01:09.536Z
69,2020-06-16T23:01:09.563Z
72,2020-06-17T00:01:10.052Z
68,2020-06-17T01:01:09.623Z
69,2020-06-17T02:01:09.695Z
64,2020-06-17T03:01:09.704Z
65,2020-06-17T04:01:09.752Z
68,2020-06-17T05:01:09.874Z
73,2020-06-17T06:01:09.790Z
74,2020-06-17T07:01:09.967Z
75,2020-06-17T08:01:09.853Z
73,2020-06-17T09:01:09.927Z
68,2020-06-17T10:01:09.967Z
69,2020-06-17T11:01:10.028Z
67,2020-06-17T12:01:10.023Z
68,2020-06-17T13:01:10.057Z
72,2020-06-17T14:01:10.236Z
74,2020-06-17T15:01:10.125Z
81,2020-06-17T16:01:10.139Z
77,2020-06-17T17:01:10.169Z
89,2020-06-17T18:01:13.724Z
83,2020-06-17T19:01:13.781Z
80,2020-06-17T20:01:13.793Z
75,2020-06-17T21:01:13.846Z
73,2020-06-17T22:01:13.880Z
72,2020-06-17T23:01:13.889Z
69,2020-06-18T00:01:13.927Z
69,2020-06-18T01:01:13.943Z
70,2020-06-18T02:33:54.761Z
66,2020-06-18T03:01:54.798Z
73,2020-06-18T04:01:54.807Z
68,2020-06-18T05:01:54.805Z
79,2020-06-18T06:01:55.296Z
78,2020-06-18T07:01:54.878Z
70,2020-06-18T08:01:54.896Z
74,2020-06-18T09:01:54.943Z
68,2020-06-18T10:01:54.986Z
69,2020-06-18T11:01:55.021Z
85,2020-06-18T12:01:55.069Z
84,2020-06-18T13:01:55.066Z
77,2020-06-18T14:01:55.100Z
74,2020-06-18T15:01:55.137Z
83,2020-06-18T16:00:04.344Z
84,2020-06-18T17:00:04.356Z
89,2020-06-18T18:00:04.594Z
85,2020-06-18T19:00:04.391Z
73,2020-06-18T20:00:04.457Z
73,2020-06-18T21:00:04.691Z
66,2020-06-18T22:00:04.513Z
63,2020-06-18T23:00:04.536Z
83,2020-06-19T00:00:04.575Z
69,2020-06-19T01:00:05.120Z
59,2020-06-19T02:00:04.694Z
57,2020-06-19T03:00:04.700Z
58,2020-06-19T04:00:04.859Z
57,2020-06-19T05:00:04.748Z
62,2020-06-19T06:00:04.822Z
62,2020-06-19T07:00:04.869Z
78,2020-06-19T08:00:04.867Z
78,2020-06-19T09:00:04.895Z
83,2020-06-19T10:00:05.252Z
75,2020-06-19T11:00:04.946Z
71,2020-06-19T12:00:05.471Z
62,2020-06-19T13:00:05.239Z
60,2020-06-19T14:00:05.086Z
67,2020-06-19T15:00:05.160Z
62,2020-06-19T16:00:05.195Z
61,2020-06-19T17:00:05.161Z
53,2020-06-19T18:00:05.708Z
53,2020-06-19T19:00:05.233Z
44,2020-06-19T20:00:05.268Z
48,2020-06-19T21:00:05.259Z
50,2020-06-19T22:00:05.372Z
55,2020-06-19T23:00:05.349Z
51,2020-06-20T00:00:05.385Z
44,2020-06-20T01:00:05.408Z
17,2020-06-20T02:00:05.490Z
22,2020-06-20T03:00:05.625Z
16,2020-06-20T04:00:05.540Z
25,2020-06-20T05:00:05.774Z
25,2020-06-20T06:00:05.579Z
77,2020-06-20T07:02:31.617Z
69,2020-06-20T08:00:31.662Z
53,2020-06-20T09:00:31.707Z
49,2020-06-20T10:00:31.916Z
73,2020-06-20T11:00:31.802Z
63,2020-06-20T12:00:31.841Z
45,2020-06-20T13:01:37.624Z
48,2020-06-20T14:00:06.322Z
55,2020-06-20T15:00:06.341Z
60,2020-06-20T16:00:06.356Z
72,2020-06-20T17:00:06.368Z
75,2020-06-20T18:00:06.430Z
65,2020-06-20T19:01:22.625Z
80,2020-06-20T20:01:22.674Z
71,2020-06-20T21:01:22.696Z
64,2020-06-20T22:01:22.759Z
61,2020-06-20T23:01:22.816Z
57,2020-06-21T00:01:22.899Z
59,2020-06-21T01:01:22.856Z
60,2020-06-21T02:01:22.945Z
58,2020-06-21T03:01:22.998Z
55,2020-06-21T04:01:22.984Z
58,2020-06-21T05:01:23.022Z
64,2020-06-21T06:01:23.056Z
65,2020-06-21T07:01:23.233Z
58,2020-06-21T08:01:23.208Z
54,2020-06-21T09:01:23.137Z
57,2020-06-21T10:01:23.240Z
62,2020-06-21T11:01:23.241Z
58,2020-06-21T12:01:23.257Z
60,2020-06-21T13:01:23.275Z
68,2020-06-21T14:01:23.321Z
85,2020-06-21T15:01:23.335Z
68,2020-06-21T16:01:13.411Z
60,2020-06-21T17:01:13.375Z
86,2020-06-21T18:01:13.422Z
93,2020-06-21T19:01:13.471Z
89,2020-06-21T20:01:13.459Z
92,2020-06-21T21:01:13.497Z
83,2020-06-21T22:01:13.557Z
76,2020-06-21T23:01:13.600Z
56,2020-06-22T00:01:13.649Z
60,2020-06-22T01:01:13.671Z
54,2020-06-22T02:01:13.709Z
56,2020-06-22T03:01:13.702Z
54,2020-06-22T04:01:13.712Z
54,2020-06-22T05:01:13.787Z
58,2020-06-22T06:01:13.802Z
61,2020-06-22T07:01:13.850Z
58,2020-06-22T08:01:13.850Z
58,2020-06-22T09:01:14.028Z
59,2020-06-22T10:01:13.940Z
60,2020-06-22T11:01:13.990Z
63,2020-06-22T12:01:14.036Z
95,2020-06-22T13:01:14.056Z
79,2020-06-22T14:01:14.051Z
69,2020-06-22T15:01:14.119Z
75,2020-06-22T16:01:14.374Z
78,2020-06-22T17:01:14.205Z
79,2020-06-22T18:01:17.234Z
78,2020-06-22T19:01:40.839Z
73,2020-06-22T20:01:40.889Z
72,2020-06-22T21:01:40.857Z
70,2020-06-22T22:01:40.957Z
65,2020-06-22T23:01:40.992Z
58,2020-06-23T00:01:40.980Z
51,2020-06-23T01:01:41.039Z
52,2020-06-23T02:00:44.546Z
65,2020-06-23T03:00:44.607Z
56,2020-06-23T04:00:44.578Z
62,2020-06-23T05:00:48.614Z
90,2020-06-23T06:00:44.669Z
117,2020-06-23T07:00:45.025Z
103,2020-06-23T08:00:44.726Z
93,2020-06-23T09:00:44.747Z
92,2020-06-23T10:00:44.780Z
80,2020-06-23T11:00:44.799Z
74,2020-06-23T12:00:44.850Z
71,2020-06-23T13:00:44.886Z
73,2020-06-23T14:00:44.950Z
74,2020-06-23T15:00:44.953Z
66,2020-06-23T16:01:59.025Z
68,2020-06-23T17:01:59.003Z
90,2020-06-23T18:01:59.019Z
77,2020-06-23T19:01:59.085Z
58,2020-06-23T20:01:59.123Z
56,2020-06-23T21:01:59.150Z
66,2020-06-23T22:01:59.162Z
67,2020-06-23T23:00:15.527Z
41,2020-06-24T00:00:15.547Z
41,2020-06-24T01:00:15.576Z
79,2020-06-24T02:00:15.614Z
115,2020-06-24T03:00:15.621Z
88,2020-06-24T04:00:15.633Z
69,2020-06-24T05:00:15.709Z
76,2020-06-24T06:00:15.729Z
76,2020-06-24T07:00:15.769Z
95,2020-06-24T08:00:15.764Z
84,2020-06-24T09:00:00.095Z
87,2020-06-24T10:00:00.091Z
71,2020-06-24T11:01:05.859Z
50,2020-06-24T12:01:05.899Z
36,2020-06-24T13:01:05.875Z
34,2020-06-24T14:01:05.933Z
45,2020-06-24T15:01:05.998Z
67,2020-06-24T16:36:26.771Z
74,2020-06-24T17:00:26.796Z
43,2020-06-24T21:43:20.194Z
41,2020-06-24T22:01:20.165Z
60,2020-06-24T23:01:20.223Z
66,2020-06-25T00:01:20.242Z
39,2020-06-25T01:01:20.250Z
48,2020-06-25T02:01:20.286Z
27,2020-06-25T03:01:20.316Z
23,2020-06-25T04:01:20.364Z
28,2020-06-25T05:01:20.414Z
32,2020-06-25T06:01:20.900Z
36,2020-06-25T07:01:20.460Z
42,2020-06-25T08:01:20.487Z
46,2020-06-25T09:01:20.512Z
52,2020-06-25T10:01:20.569Z
81,2020-06-25T11:05:47.082Z
60,2020-06-25T12:01:47.078Z
64,2020-06-25T13:01:47.104Z
59,2020-06-25T14:01:47.171Z
68,2020-06-25T15:01:47.568Z
64,2020-06-25T16:01:47.347Z
82,2020-06-25T17:08:56.820Z
89,2020-06-25T18:00:56.851Z
86,2020-06-25T19:28:36.773Z
79,2020-06-25T20:00:36.748Z
77,2020-06-25T21:00:36.786Z
82,2020-06-25T22:00:36.913Z
84,2020-06-25T23:00:36.896Z
78,2020-06-26T00:00:37.333Z
78,2020-06-26T01:00:36.912Z
78,2020-06-26T02:37:48.189Z
65,2020-06-26T03:01:48.193Z
63,2020-06-26T04:01:48.265Z
65,2020-06-26T05:01:48.265Z
70,2020-06-26T06:01:48.351Z
71,2020-06-26T07:01:48.372Z
71,2020-06-26T08:01:48.396Z
68,2020-06-26T09:01:48.413Z
63,2020-06-26T10:01:54.631Z
80,2020-06-26T11:06:29.927Z
80,2020-06-26T12:00:28.617Z
73,2020-06-26T13:00:28.610Z
65,2020-06-26T14:00:28.659Z
67,2020-06-26T15:00:29.423Z
78,2020-06-26T16:00:29.699Z
81,2020-06-26T17:12:13.575Z
86,2020-06-26T18:00:13.640Z
80,2020-06-26T19:00:13.618Z
83,2020-06-26T20:00:46.344Z
80,2020-06-26T21:00:46.878Z
85,2020-06-26T22:00:46.442Z
71,2020-06-26T23:00:46.492Z
64,2020-06-27T00:00:46.510Z
52,2020-06-27T01:00:46.592Z
44,2020-06-27T02:00:46.544Z
41,2020-06-27T03:00:46.593Z
38,2020-06-27T04:00:46.804Z
50,2020-06-27T05:00:46.665Z
51,2020-06-27T06:00:46.671Z
55,2020-06-27T07:00:46.712Z
56,2020-06-27T08:00:46.763Z
54,2020-06-27T09:00:47.249Z
50,2020-06-27T10:00:46.808Z
75,2020-06-27T11:06:16.208Z
77,2020-06-27T12:00:16.253Z
71,2020-06-27T13:00:16.265Z
65,2020-06-27T14:00:16.276Z
67,2020-06-27T15:00:16.353Z
69,2020-06-27T16:00:16.366Z
70,2020-06-27T17:05:16.974Z
75,2020-06-27T18:01:16.982Z
72,2020-06-27T19:01:17.471Z
75,2020-06-27T20:01:17.072Z
68,2020-06-27T21:01:17.072Z
63,2020-06-27T22:01:17.135Z
58,2020-06-27T23:01:17.194Z
56,2020-06-28T00:01:17.206Z
51,2020-06-28T01:01:17.277Z
49,2020-06-28T02:01:17.298Z
46,2020-06-28T03:01:17.312Z
43,2020-06-28T04:01:17.353Z
40,2020-06-28T05:01:17.372Z
44,2020-06-28T06:01:17.448Z
50,2020-06-28T07:01:17.445Z
48,2020-06-28T08:01:17.460Z
49,2020-06-28T09:00:38.340Z
57,2020-06-28T10:00:38.351Z
92,2020-06-28T11:00:38.442Z
72,2020-06-28T12:00:38.428Z
65,2020-06-28T13:00:38.503Z
62,2020-06-28T14:00:38.485Z
70,2020-06-28T15:02:38.502Z
75,2020-06-28T16:00:38.558Z
77,2020-06-28T17:00:38.582Z
106,2020-06-28T18:00:38.635Z
86,2020-06-28T19:00:13.366Z
86,2020-06-28T20:00:13.456Z
68,2020-06-28T21:00:13.442Z
65,2020-06-28T22:00:13.503Z
59,2020-06-28T23:00:13.499Z
56,2020-06-29T00:00:13.543Z
55,2020-06-29T01:00:13.603Z
51,2020-06-29T02:00:13.632Z
55,2020-06-29T03:00:13.618Z
52,2020-06-29T04:00:13.696Z
49,2020-06-29T05:00:13.719Z
56,2020-06-29T06:00:13.773Z
56,2020-06-29T07:00:13.796Z
63,2020-06-29T08:00:13.824Z
73,2020-06-29T09:00:14.350Z
75,2020-06-29T10:00:13.899Z
75,2020-06-29T11:01:01.627Z
81,2020-06-29T12:01:01.703Z
83,2020-06-29T13:01:01.705Z
71,2020-06-29T21:15:53.124Z
73,2020-06-29T22:01:53.165Z
72,2020-06-29T23:01:53.223Z
69,2020-06-30T00:01:53.264Z
57,2020-06-30T01:01:53.370Z
67,2020-06-30T02:01:53.294Z
57,2020-06-30T03:01:53.314Z
59,2020-06-30T04:01:53.347Z
58,2020-06-30T05:01:53.377Z
72,2020-06-30T06:01:53.451Z
69,2020-06-30T07:01:53.478Z
70,2020-06-30T08:01:53.494Z
65,2020-06-30T09:15:44.290Z
75,2020-06-30T10:01:44.306Z
74,2020-06-30T11:01:44.388Z
74,2020-06-30T12:01:44.427Z
74,2020-06-30T13:01:44.416Z
78,2020-06-30T14:01:44.454Z
79,2020-06-30T15:01:44.493Z
86,2020-06-30T16:01:44.562Z
74,2020-06-30T17:13:42.041Z
82,2020-06-30T18:01:42.069Z
82,2020-06-30T19:01:42.205Z
83,2020-06-30T20:00:30.344Z
68,2020-06-30T21:01:24.725Z
66,2020-06-30T22:01:25.237Z
56,2020-06-30T23:01:24.788Z
59,2020-07-01T00:01:24.800Z
58,2020-07-01T01:01:24.867Z
56,2020-07-01T02:01:24.874Z
51,2020-07-01T03:01:24.926Z
56,2020-07-01T04:01:24.934Z
60,2020-07-01T05:01:24.960Z
76,2020-07-01T06:01:25.007Z
107,2020-07-01T07:01:25.045Z
90,2020-07-01T08:01:25.101Z
105,2020-07-01T09:01:25.106Z
76,2020-07-01T10:01:09.526Z
90,2020-07-01T11:01:09.578Z
77,2020-07-01T12:01:09.593Z
76,2020-07-01T13:01:33.414Z
77,2020-07-01T14:01:33.451Z
76,2020-07-01T15:01:33.496Z
78,2020-07-01T16:01:33.548Z
88,2020-07-01T17:05:50.535Z
104,2020-07-01T18:01:50.569Z
106,2020-07-01T19:01:50.652Z
101,2020-07-01T20:01:51.166Z
83,2020-07-01T21:01:51.190Z
72,2020-07-01T22:01:58.139Z
59,2020-07-01T23:01:58.171Z
51,2020-07-02T00:01:58.186Z
51,2020-07-02T01:01:58.230Z
54,2020-07-02T02:01:58.299Z
63,2020-07-02T03:01:58.321Z
75,2020-07-02T04:01:58.372Z
105,2020-07-02T05:01:58.326Z
108,2020-07-02T06:01:58.366Z
107,2020-07-02T07:01:58.394Z
90,2020-07-02T08:01:58.458Z
86,2020-07-02T09:01:58.485Z
69,2020-07-02T10:01:58.513Z
66,2020-07-02T11:01:58.543Z
78,2020-07-02T12:01:59.068Z
66,2020-07-02T13:01:58.604Z
60,2020-07-02T14:01:58.628Z
51,2020-07-02T15:01:58.649Z
51,2020-07-02T17:05:14.056Z
64,2020-07-02T18:01:14.092Z
55,2020-07-02T19:01:14.084Z
43,2020-07-02T20:01:14.205Z
39,2020-07-02T21:01:14.218Z
39,2020-07-02T22:01:14.189Z
46,2020-07-02T23:01:14.214Z
56,2020-07-03T00:01:14.253Z
39,2020-07-03T01:01:14.340Z
18,2020-07-03T02:08:40.579Z
14,2020-07-03T03:00:05.140Z
16,2020-07-03T04:00:04.683Z
18,2020-07-03T05:00:04.698Z
47,2020-07-03T06:00:04.737Z
64,2020-07-03T07:00:04.834Z
37,2020-07-03T08:00:04.988Z
38,2020-07-03T09:00:04.848Z
64,2020-07-03T10:00:04.980Z
42,2020-07-03T11:00:04.923Z
37,2020-07-03T12:00:05.576Z
41,2020-07-03T13:00:04.970Z
35,2020-07-03T14:00:05.039Z
37,2020-07-03T15:00:05.586Z
43,2020-07-03T16:00:05.098Z
65,2020-07-03T17:06:22.594Z
63,2020-07-03T18:00:22.637Z
61,2020-07-03T19:00:22.726Z
61,2020-07-03T20:00:22.719Z
53,2020-07-03T21:00:22.749Z
43,2020-07-03T22:00:22.756Z
33,2020-07-03T23:00:22.785Z
32,2020-07-04T00:00:22.870Z
36,2020-07-04T01:00:22.899Z
31,2020-07-04T02:00:23.339Z
31,2020-07-04T03:05:22.542Z
30,2020-07-04T04:01:22.577Z
51,2020-07-04T05:01:22.611Z
91,2020-07-04T06:01:22.643Z
54,2020-07-04T07:01:22.699Z
49,2020-07-04T08:52:11.672Z
54,2020-07-04T09:00:11.199Z
40,2020-07-04T10:00:11.733Z
43,2020-07-04T11:00:11.328Z
42,2020-07-04T12:00:11.317Z
42,2020-07-04T13:00:11.338Z
36,2020-07-04T14:00:11.414Z
43,2020-07-04T15:00:11.408Z
56,2020-07-04T16:00:11.456Z
53,2020-07-04T17:00:11.491Z
60,2020-07-04T18:00:11.534Z
56,2020-07-04T19:00:11.598Z
63,2020-07-04T20:00:11.592Z
61,2020-07-04T21:00:11.656Z
54,2020-07-04T22:00:11.689Z
44,2020-07-04T23:00:11.698Z
39,2020-07-05T00:01:41.746Z
44,2020-07-05T01:01:41.815Z
51,2020-07-05T02:01:53.891Z
45,2020-07-05T03:01:53.911Z
44,2020-07-05T04:01:53.950Z
51,2020-07-05T05:01:54.007Z
57,2020-07-05T06:01:54.066Z
56,2020-07-05T07:01:54.082Z
57,2020-07-05T08:01:54.081Z
52,2020-07-05T09:01:54.156Z
50,2020-07-05T10:01:54.184Z
50,2020-07-05T11:01:54.209Z
56,2020-07-05T12:01:54.221Z
54,2020-07-05T13:01:54.247Z
59,2020-07-05T14:01:54.326Z
58,2020-07-05T15:01:54.399Z
65,2020-07-05T16:01:54.454Z
71,2020-07-05T17:01:54.458Z
71,2020-07-05T18:01:54.495Z
67,2020-07-05T19:01:54.518Z
100,2020-07-05T20:01:55.079Z
94,2020-07-05T21:01:54.587Z
84,2020-07-05T22:01:54.649Z
73,2020-07-05T23:01:54.672Z
64,2020-07-06T00:01:54.675Z
94,2020-07-06T01:01:54.717Z
83,2020-07-06T02:01:54.766Z
67,2020-07-06T03:01:54.787Z
71,2020-07-06T04:01:54.837Z
77,2020-07-06T05:01:54.848Z
67,2020-07-06T06:01:54.912Z
91,2020-07-06T07:00:18.884Z
112,2020-07-06T08:00:18.925Z
95,2020-07-06T09:00:18.981Z
61,2020-07-06T10:00:19.010Z
68,2020-07-06T11:00:19.041Z
81,2020-07-06T12:04:18.718Z
71,2020-07-06T13:04:06.455Z
72,2020-07-06T14:00:06.494Z
78,2020-07-06T15:00:06.532Z
107,2020-07-06T16:00:06.586Z
104,2020-07-06T17:00:06.598Z
117,2020-07-06T18:00:06.660Z
100,2020-07-06T19:00:06.655Z
90,2020-07-06T20:00:06.691Z
85,2020-07-06T21:00:06.748Z
80,2020-07-06T22:00:06.759Z
76,2020-07-06T23:00:06.794Z
68,2020-07-07T00:00:06.886Z
66,2020-07-07T01:00:06.159Z
74,2020-07-07T02:00:06.144Z
111,2020-07-07T03:00:06.162Z
150,2020-07-07T04:00:06.187Z
124,2020-07-07T05:00:13.588Z
148,2020-07-07T06:00:13.579Z
167,2020-07-07T07:00:13.630Z
139,2020-07-07T08:00:13.640Z
113,2020-07-07T09:00:24.194Z
101,2020-07-07T10:00:24.212Z
93,2020-07-07T11:00:24.267Z
93,2020-07-07T12:00:24.275Z
81,2020-07-07T13:00:24.405Z
72,2020-07-07T14:00:44.381Z
80,2020-07-07T15:00:44.454Z
91,2020-07-07T16:00:44.408Z
109,2020-07-07T17:00:44.444Z
88,2020-07-07T18:00:44.510Z
83,2020-07-07T19:00:44.571Z
75,2020-07-07T20:00:45.101Z
72,2020-07-07T21:00:44.625Z
74,2020-07-07T22:00:44.683Z
74,2020-07-07T23:00:53.514Z
77,2020-07-08T00:00:53.127Z
66,2020-07-08T01:00:53.140Z
53,2020-07-08T02:00:53.206Z
53,2020-07-08T03:00:53.207Z
51,2020-07-08T04:01:02.228Z
55,2020-07-08T05:01:02.230Z
102,2020-07-08T06:01:02.264Z
99,2020-07-08T07:01:02.277Z
130,2020-07-08T08:00:46.944Z
129,2020-07-08T09:00:46.540Z
103,2020-07-08T10:00:46.559Z
106,2020-07-08T11:00:46.578Z
116,2020-07-08T12:00:46.628Z
157,2020-07-08T13:33:46.933Z
128,2020-07-08T14:01:46.974Z
132,2020-07-08T15:01:46.975Z
102,2020-07-08T16:01:47.017Z
106,2020-07-08T17:01:47.661Z
139,2020-07-08T18:01:47.077Z
94,2020-07-08T19:01:47.122Z
104,2020-07-08T21:03:31.019Z
86,2020-07-08T22:01:31.567Z
86,2020-07-08T23:01:31.084Z
90,2020-07-09T00:01:31.613Z
100,2020-07-09T01:01:31.656Z
98,2020-07-09T02:01:31.174Z
101,2020-07-09T03:01:31.207Z
93,2020-07-09T04:01:31.265Z
64,2020-07-09T05:01:31.296Z
71,2020-07-09T06:01:31.337Z
77,2020-07-09T07:01:31.331Z
63,2020-07-09T08:01:31.849Z
39,2020-07-09T09:01:31.415Z
61,2020-07-09T10:01:31.433Z
59,2020-07-09T11:01:31.456Z
63,2020-07-09T12:01:31.501Z
73,2020-07-09T13:01:31.559Z
